opis_id,name,address,city,state,rack_id,retail_price,latitude,longitude,geocode_quality
73068,MAVERIK #5369,SR 21,Colorado Springs,CO,796,3.499,29.9426,-81.48473,ADDRESS
73079,PILOT #1433,I-10 EXIT 160,Chandler,AZ,930,3.499,33.29577,-111.97189,INTERSECTION
64599,PONY EXPRESS TRAVEL PLAZA #6,"US-167/US-67, EXIT16 & SR-5",Cabot,AR,695,3.499,34.95056,-92.06686,INTERSECTION
9528,GO MART FOOD STORE #43,"I-64, EXIT 39 & SR-34",Teays,WV,44,3.499,38.44849,-81.94234,ADDRESS
64715,CIRCLE K #2709067,US-31/SR-6,Prattville,AL,720,3.499,41.84517,-76.13424,NEIGHBORHOOD
73009,THRIFT BULL TRUCK STOP,SR-103,San Augustine,TX,618,3.499,31.39155,-94.25746,STREET
52675,PILOT TRAVEL CENTER #907- TOWN PUMP,"I-94, EXIT 138",Miles City,MT,780,3.499,46.38358,-105.87045,ADDRESS
67854,CircleK #2709341,US-411,Chatsworth,GA,285,3.499,34.76064,-84.76951,STREET
63957,SUNMART FOOD STORE,SR-37,Bloomington,IN,375,3.499,39.22292,-86.54894,STREET
63959,SPEEDWAY #1429,SR-59 & SR-56,Warrenville,IL,293,3.499,41.82056,-88.20374,INTERSECTION
69550,KWIK TRIP #273,"I-35, EXIT 251B & SR-23",Duluth,MN,334,3.499,46.65803,-92.22638,ADDRESS
5771,DUNES AUTO TRUCK PLAZA,"I-94, EXIT 12",Sawyer,MI,465,3.499,41.88511,-86.60137,INTERSECTION
69559,CASEYS #3424,"I-35, EXIT 26 & SR-30",Ellendale,MN,433,3.499,43.81455,-93.28867,POINT
71496,SPEEDWAY/7fleet #1052,US-30 & SR-57,Orrville,OH,249,3.499,40.79724,-81.76536,ADDRESS
68294,BP,"I-74, EXIT 51",Galesburg,IL,270,3.499,41.00592,-90.33512,STREET
69234,KWIK TRIP #220,US-53/SR-194,Duluth,MN,334,3.499,46.80042,-92.13477,ADDRESS
61034,MOTOR CITY TRUCK STOP,"I-75, EXIT 43",Detroit,MI,325,3.499,42.27542,-83.16031,INTERSECTION
61042,CITGO,"US-131, EXIT 44",Kalamazoo,MI,465,3.499,42.37139,-85.65585,INTERSECTION
71474,PILOT #1292,US-290 & SR-21,Paige,TX,765,3.499,30.21171,-97.137,STREET
71476,KWIK TRIP #493,US HWY 12,Whitewater,WI,420,3.499,42.81086,-88.68293,STREET
73084,Kwik Trip #747,I-94 ALT & US-12,Baldwin,WI,448,3.499,44.97802,-92.39538,STREET
91,MOLLYS FOOD & FUEL,"I-20 & ST 22, EXIT 55",Crawfordville,GA,135,3.499,33.5296,-82.90855,STREET
73033,QUARLES #54242,SR-152,Pampa,TX,585,3.499,35.54857,-100.81177,STREET
250,GOLDEN OX TRUCK STOP,"I-70/US-40, EXIT 159 & US-183",Hays,KS,523,3.499,38.91404,-99.35974,POINT
73052,Circle K #2701875,US-78 E,Grovetown,GA,135,3.499,33.43744,-82.17067,STREET
73063,HOLIDAY STATIONSTORE #2746223,"I-35, EXIT 135 & US-61",Andover,MN,448,3.499,45.33993,-93.00468,POINT
64920,KWIK STAR #1530,"I-88/SR-110, EXIT 76 & SR-251",Rochelle,IL,520,3.499,42.02246,-89.06567,ADDRESS
5996,Fast Stop Travel Centers #1134,"I-80/US-30, EXIT 99 & US-191/SR-373",Rock Springs,WY,827,3.499,41.64409,-109.22843,ADDRESS
5999,PILOT TRAVEL CENTER #492,"I-30, EXIT 78 & SR-7",Arkadelphia,AR,635,3.499,34.11329,-93.02682,ADDRESS
70432,GAS N WASH,SR-43,Frankfort,IL,365,3.499,41.53352,-87.79042,STREET
62480,CM GALLIANO,US-167,Cut Off,LA,725,3.499,31.64997,-91.8908,ADDRESS
278,CARLISLE PLAZA,US-41,Carlisle,IN,510,3.499,38.97014,-87.40654,STREET
546,PLAZA 30,US-30,Wanatah,IN,365,3.499,41.43393,-86.89103,STREET
72974,USTOP 34,US-77,Lincoln,NE,413,3.499,40.74471,-96.71917,STREET
64984,DOUBLE KWIK MARKET #1062,"I-75, EXIT 104",Nicholasville,KY,410,3.499,37.88712,-84.5702,CITY
65008,BIG WHEELS TRAVEL CENTER,"US-90, EXIT 204 & SR-316",Gray,LA,725,3.499,29.69804,-90.78763,CITY
67665,ALL STAR,US-75 N,Sabetha,KS,553,3.499,39.89486,-95.78829,STREET
64512,QUICK FUEL #1001,"I-94, EXIT 301",New Berlin,WI,444,3.499,42.61896,-75.33215,CITY
61080,CO-OP SERVICE,US-10 & CR-67,New York Mills,MN,250,3.499,46.5177,-95.3734,ADDRESS
5873,SOUTHERN VALLEY COOP,ST 14 BYPASS,Mankato,MN,425,3.499,44.1674,-94.00241,CITY
61146,STUCKEYS EXPRESS #619,"I-59, EXIT 113 & SR-528",Heidelberg,MS,620,3.499,31.88692,-88.98602,ADDRESS
61171,CHEVRON CURB STORE,US-49 & SR-26,Wiggins,MS,620,3.499,30.91313,-89.17203,ADDRESS
61271,MARATHON,"I-94, EXIT 292",Valley City,ND,341,3.499,46.92346,-98.00567,ADDRESS
63612,FLYING J TRAVEL PLAZA #622,"I-95/SR-9, EXIT 131 & SR-68 & SR-713",Fort Pierce,FL,95,3.499,27.44846,-80.39897,ADDRESS
71655,79 ONE STOP,SR-62 & SR-37,Saint Croix,IN,415,3.499,38.22242,-86.59136,INTERSECTION
60871,WENONA BP,"I-39/US-51, EXIT 35 & SR-17",Wenona,IL,280,3.499,41.05793,-89.00181,ADDRESS
68389,WEBERS OF PLYMOUTH,SR-57 N/CR-PP E,Plymouth,WI,582,3.499,43.7325,-87.97943,ADDRESS
68361,DUCK THRU FOOD STORE #34,US-158 & US-17,Elizabeth City,NC,130,3.499,36.30216,-76.22327,INTERSECTION
63616,SPEEDWAY #8876,"US-23, EXIT 50",Whitmore Lake,MI,342,3.499,42.39087,-83.76291,INTERSECTION
71566,Mankato Travel Center,US HWY 14 & SR 22,Mankato,MN,425,3.499,44.18226,-93.96852,STREET
66918,MINIT MART #647,"I-39, EXIT 35 & SR-17",Wenona,IL,280,3.499,41.05793,-89.00181,ADDRESS
52142,PILOT TRAVEL CENTERS #296,"I-94 & BAKER RD, EXIT 167",Dexter,MI,325,3.499,42.29512,-83.87797,ADDRESS
69934,KWIK TRIP #135,SR-35 N,Superior,WI,334,3.499,46.72792,-92.10389,STREET
52107,PILOT #7983,"I-85, EXIT 71",Salisbury,NC,46,3.499,35.60815,-80.52125,INTERSECTION
70024,KWIK TRIP #827,"I-41, EXIT 167",Green Bay,WI,582,3.499,44.51437,-88.08271,INTERSECTION
70474,EXXON,"I-30, EXIT 42A",Dallas,TX,630,3.499,32.76728,-96.87331,INTERSECTION
67768,SHELL,US-60 & SR-657,Lewisport,KY,487,3.499,37.92379,-86.89539,INTERSECTION
9808,TA ANN ARBOR TRAVEL CENTER,"I-94, EXIT 167",Dexter,MI,325,3.499,42.29882,-83.87252,INTERSECTION
69289,KWIK TRIP #224,"I-35, EXIT 254",Duluth,MN,334,3.499,46.75549,-92.14495,ADDRESS
69058,FOOD N FUEL,SR-53,Joliet,IL,365,3.499,41.52406,-88.08084,STREET
72822,QUARLES #54225,US-83,Abilene,TX,575,3.499,32.36393,-99.74224,STREET
669,PETRO STOPPING CENTER #350,"I-10, EXIT 4",Canutillo,TX,640,3.499,31.94267,-106.58247,ADDRESS
689,FLYING EAGLE,"I-235, EXIT 4",Wichita,KS,570,3.499,38.4829,-101.35837,ADDRESS
65113,NORTHWIND TRAVEL CENTER,"US-131, EXIT 153 & US-10",Reed City,MI,456,3.499,43.88111,-85.52771,POINT
65129,HOLIDAY STATIONSTORE #2746345,"I-94, EXIT 103/US-52 & SR-29",Alexandria,MN,250,3.499,45.88947,-95.37735,ADDRESS
65136,HOLIDAY STATIONSTORE #2746422,"I-35, EXIT 253B",Duluth,MN,334,3.499,46.75548,-92.14493,ADDRESS
10157,J AND H OIL,"US-131, EXIT 72",Byron Center,MI,344,3.499,42.77916,-85.66894,INTERSECTION
71257,FARMERS UNION SOUTHERN VALLEY,US-75 & SR-210,Wahpeton,ND,341,3.499,46.27762,-96.62542,STREET
71725,Allsups Convenience Store #2406,US-67,Rankin,TX,710,3.499,31.22543,-101.93369,STREET
68458,SPEEDWAY #6278,"I-96, EXIT 16",Coopersville,MI,456,3.499,43.05482,-85.95376,INTERSECTION
66775,GO MART,US-33 & CR-116,Rockbridge,OH,315,3.499,39.59763,-82.54642,INTERSECTION
66795,FUEL MART #645,"I-90, EXIT 353",Spencer,SD,530,3.499,43.66521,-97.59392,INTERSECTION
63676,CORNER EXPRESS,ST 55,Wellston,MI,456,3.499,44.20801,-85.9577,CITY
63694,PILOT TRAVEL CENTERS #261,"I-55, EXIT 186",Winona,MS,576,3.499,32.20475,-90.88382,ADDRESS
71694,J&H Family Store,"I-96, Exit 19",Coopersville,MI,456,3.499,43.053,-85.91061,INTERSECTION
20014,SIMONS EXIT 16,"I-89, EXIT 16",Enfield,NH,39,3.499,43.60813,-72.18644,INTERSECTION
68140,CROSSROADS RATON TRUCK STOP,"I-25/US-85, EXIT 451 & US-87",Raton,NM,803,3.499,36.88495,-104.43556,ADDRESS
6251,BREAUX BRIDGE VALERO #1408,"I-10 & SR-347, EXIT 115",Breaux Bridge,LA,730,3.499,30.27799,-91.88892,ADDRESS
71324,7-ELEVEN #38992,"I-85/US-29, EXIT 40 & I-185, EXIT 12",Piedmont,SC,30,3.499,34.76597,-82.44935,INTERSECTION
69852,KWIK TRIP #141,SR-61,Two Harbors,MN,334,3.499,47.02564,-91.67705,STREET
69827,KWIK TRIP #164,US-12/SR-29,Menomonie,WI,295,3.499,44.8865,-91.92882,STREET
66717,Fast Stop Travel Centers #1131,"I-25/US-87, EXIT 80",Wheatland,WY,795,3.499,42.04735,-104.97616,ADDRESS
6441,GRAND OIL,"I-75, EXIT 41 & SR-80",London,KY,410,3.499,37.1176,-84.05109,ADDRESS
6462,ARCO #471770,US-281 & SR-5,Dunseith,ND,452,3.499,48.80577,-100.06112,INTERSECTION
72886,PILOT #1381,US-190 & Rose Marie Blvd,Hearne,TX,670,3.499,30.87181,-96.588,INTERSECTION
65270,INTERSTATE CENEX,"I-94, EXIT 1 & SR-16",Beach,ND,273,3.499,46.93376,-104.00768,INTERSECTION
863,Ocean Fuel,US-301/SR-73,Sylvania,GA,195,3.499,32.74979,-81.63823,ADDRESS
69333,SPEEDWAY #3578,"US-131, EXIT 64",Wayland,MI,456,3.499,42.67133,-85.66131,POINT
70552,KWIK TRIP #941,US-2,Duluth,MN,334,3.499,46.76646,-92.25394,STREET
70611,Shell,US-6 & SR-3,Kendallville,IN,370,3.499,41.45234,-85.28262,INTERSECTION
6517,HARDYS #5,"I-80, EXIT 4 4",Wendover,UT,835,3.499,40.7428,-113.9769,INTERSECTION
70620,LOVES TRAVEL STOP #779,I-30 EXIT 97,Malvern,AR,635,3.499,34.38247,-92.84874,INTERSECTION
70302,KWIK TRIP #117,CR-9 & CR-4,Duluth,MN,334,3.499,46.86558,-92.1542,STREET
7417,SKY CITGO,US-30 & SR-23,Grovertown,IN,365,3.499,41.37145,-86.50739,INTERSECTION
72737,Mollys Food and Fuel,"I-20, EXIT 175 & SR-150",Thomson,GA,135,3.499,33.47097,-82.50348,ADDRESS
70340,PIT STOP,SR-53 & SR-74,Joliet,IL,399,3.499,41.52231,-88.08153,ADDRESS
65395,BELLSTORES #132,US-30 & SR-60,Ashland,OH,249,3.499,40.86869,-82.31626,ADDRESS
67685,CASEYS #2792,"I-380/US-218, EXIT 13",Cedar Rapids,IA,380,3.499,41.89628,-91.67153,INTERSECTION
1140,CIRCLE K #4701398,"I-55, EXIT 82 & SR-104",Divernon,IL,280,3.499,39.5898,-89.65234,ADDRESS
65293,TRAILS WEST SINCLAIR,US-34 & SR-25,Trenton,NE,475,3.499,40.1826,-101.01309,INTERSECTION
1618,GO MART FOOD STORE #33,US-33,Ripley,WV,44,3.499,38.81951,-81.71935,STREET
73094,MARATHON,US-24,Taylor,MI,325,3.499,42.23211,-83.26959,STREET
71207,GAS N WASH,"I-80, EXIT 148B & SR-43",Tinley Park,IL,365,3.499,41.55049,-87.79242,INTERSECTION
68122,CENEX,SR-11/SR-310,Roseau,MN,449,3.499,48.84807,-95.75852,ADDRESS
4981,JOHNNYS MARKET,"I-94, EXIT 110 & US-27",Marshall,MI,385,3.499,42.27205,-84.95937,ADDRESS
71949,24 STORE SHELBY,SR-61,Shelby,OH,249,3.499,40.91551,-82.65917,STREET
70154,Stinker,"US-34, CR-56",Kersey,CO,800,3.499,40.39179,-104.54829,INTERSECTION
6885,GO MART FOOD STORE #31,"I-77, EXIT 95 & SR-61",Charleston,WV,44,3.499,38.35276,-81.64722,ADDRESS
71134,ALLSUPS CONVENIENCE STORE #2376,US-54/US-285 & US-60,Vaughn,NM,580,3.499,34.59325,-105.18889,INTERSECTION
66667,CIRCLE K #4701408,"I-36, EXIT 99",Rochelle,IL,520,3.499,42.2012,-88.39501,ADDRESS
71829,KWIK TRIP #1043,US-53/SR-194,Duluth,MN,334,3.499,46.80042,-92.13477,ADDRESS
71836,DUCK THRU FOOD STORE #59,US 13 EXIT 119,Greenville,NC,205,3.499,35.61702,-77.3911,ADDRESS
68535,CASEYS #3295,SR-35 & SR-27,Prairie Du Chien,WI,420,3.499,43.05173,-91.14088,ADDRESS
68562,CHEVRON,SR-3235,Galliano,LA,725,3.499,29.43213,-90.30608,STREET
69791,PILOT #1083,US-287 & US-54,Stratford,TX,585,3.499,36.3325,-102.07253,ADDRESS
71153,KWIK TRIP #1083,SR-35,Osceola,WI,451,3.499,45.3263,-92.70059,STREET
71154,KWIK TRIP #489,CR-3,DUNDAS,MN,448,3.499,42.61355,-71.14323,ADDRESS
71962,BELLSTORES,SR-598,Galion,OH,315,3.499,40.7393,-82.80077,STREET
66392,MISSILE MART #10,"I-40, EXIT 161",El Dorado,AR,635,3.499,37.76636,-96.84074,ADDRESS
52422,KWIK TRIP #674,"I-94, EXIT 45 & US-12/SR-29",Menomonie,WI,295,3.499,44.9049,-91.86153,INTERSECTION
52428,PILOT TRAVEL CENTERS #338,"I-26, EXIT 115 & US-321",West Columbia,SC,135,3.499,34.00813,-81.11089,POINT
68596,FLASH MARKET SHELL,US-63,Koshkonong,MO,418,3.499,36.60556,-91.64468,STREET
72008,CASHS #4469,US-278 & US-63,Warren,AR,635,3.499,33.58798,-92.0749,INTERSECTION
4171,PETRO SERVE USA #11,US-2 & US-71,Bemidji,MN,355,3.499,47.42035,-94.86373,STREET
63777,KWIK TRIP #403,"I-35, EXIT 45",Owatonna,MN,425,3.499,44.13475,-93.24792,INTERSECTION
4006,MISSILE MART #1,US-167 & SR-7,El Dorado,AR,635,3.499,33.18794,-92.63495,ADDRESS
71892,Tropic Fleet Bradenton Cardlock,US 301,Bradenton,FL,225,3.499,27.44549,-82.53025,STREET
4452,CASEYS #2867,US-63 & US-20,Waterloo,IA,380,3.499,42.49961,-92.34383,ADDRESS
4395,BREAK TIME #3147,"I-55, EXIT 67 & US-62",Sikeston,MO,275,3.499,36.88864,-89.53316,POINT
71096,GAS N WASH,US-30 & SR-394,Chicago Heights,IL,365,3.499,41.50601,-87.65767,ADDRESS
68020,EXXON,"I-10, EXIT 335/SR-121",Macclenny,FL,75,3.499,30.28662,-82.12468,ADDRESS
68030,FIVE STAR EXPRESS,"I-520/SR-415, EXIT 16 & SR-28",Augusta,GA,135,3.499,33.46187,-81.9385,ADDRESS
60220,ZELLWOOD TRUCK STOP,US-441,Zellwood,FL,140,3.499,28.72652,-81.60093,STREET
60224,SUNSTOP #419,US-19,Camilla,GA,20,3.499,31.23669,-84.19996,STREET
60226,CIRCLE K #2723903,US-82 & SR-520,Dawson,GA,20,3.499,31.76959,-84.45617,ADDRESS
60230,CIRCLE K #2745152,US-19,Pelham,GA,20,3.499,31.13367,-84.14057,STREET
1487,ROADRUNNER MARKET #6019,"I-81, EXIT 36 NORTH",Greeneville,TN,405,3.499,42.41261,-74.06881,ADDRESS
1555,SEIBERT TRAVEL PLAZA,"I-70, EXIT 405 & SR-59",Seibert,CO,800,3.499,39.2928,-102.87417,INTERSECTION
1340,BORDENTOWN VALERO,"NJ TNPK, EXIT 7 & US-206",Bordentown,NJ,230,3.499,40.11501,-74.7063,STREET
70632,CIRCLE K #4706705,SR-394,Crete,IL,365,3.499,41.39974,-87.62468,STREET
70655,GOLDEN GATE PETROLEUM,US-6,Grand Junction,CO,810,3.499,39.07745,-108.54303,STREET
71129,Queens Market,"I-85, EXIT 41 & SR-2480",Charlotte,NC,46,3.499,35.18328,-81.40692,ADDRESS
71101,FOOD N FUEL,"I-55, EXIT 244 & SR-53",Elwood,IL,365,3.499,41.45348,-88.07931,STREET
71961,BELL STORES #54,US-250 & SR-241,Mount Eaton,OH,249,3.499,40.69659,-81.70859,STREET
3772,Brake Time Corner Market,"I-25, EXIT 240",Burlington,CO,800,3.499,38.32141,-104.70708,ADDRESS
72144,HUCKS FOOD & FUEL #397,US-68 & SR-432,Bowling Green,KY,487,3.499,36.95398,-86.50867,ADDRESS
67428,CONOCO,"I-95, EXIT 12",Carteret,NJ,79,3.499,40.59216,-74.23603,INTERSECTION
7265,Fast Stop Travel Centers #1151,"I-80, EXIT 164 & CR-56C",Hershey,NE,475,3.499,41.13732,-101.00809,INTERSECTION
1866,PRI MART FUEL CENTER,"I-94, EXIT 29",Benton Harbor,MI,465,3.499,42.11593,-86.45582,ADDRESS
72633,Petro-Card 24 #910830,SR-52,Windsor,MO,400,3.499,38.52794,-93.528,STREET
64221,BELL STORES #49,"I-76E, EXIT 25B",Akron,OH,249,3.499,41.08431,-81.51431,CITY
72663,LOC STOP TRAVEL CENTER,US-82,Dawson,GA,10,3.499,31.76184,-84.43858,STREET
72075,CITGO SAMS FOOD STORE,"US-5, Exit 87",Hartford,CT,100,3.499,41.79063,-72.62839,ADDRESS
67178,KWIK STAR #701,US-63,Denver,IA,565,3.499,42.66353,-92.34104,STREET
1855,EXIT 76 AUTO TRUCK PLAZA,US-131,Byron Center,MI,344,3.499,42.79133,-85.66835,STREET
62800,A ONE TRUCK STOP,US-9,South Amboy,NJ,79,3.499,40.4714,-74.29591,STREET
67400,SPEEDWAY #3547,I-75 & 696,Lima,OH,411,3.499,41.02769,-83.65976,ADDRESS
61787,DUCK THRU FOOD STORE #5,US-258,Franklin,VA,180,3.499,36.66866,-76.92948,STREET
10006,FLINT HILLS FUEL MART,US-50 & US-77,Florence,KS,336,3.499,38.23011,-96.94584,STREET
61453,CITGO,"I-475, EXIT 6",Maumee,OH,550,3.499,41.55217,-83.68559,STREET
63895,KWIK SERV #17,"I-75, EXIT 136",Chatsworth,GA,193,3.499,31.99259,-80.98203,ADDRESS
72191,MARATHON RIVERSIDE GAS,I-80 & CR-6,Elkhart,IN,465,3.499,41.73228,-86.00012,STREET
52477,PETRO FARGO #361,"I-94, EXIT 348",Fargo,ND,341,3.499,46.87775,-96.96414,POINT
68690,MARATHON,US-30 & SR-30,Mansfield,OH,315,3.499,40.78655,-82.39802,STREET
68693,SUPER STOPS,SR-70 & SR-308,Belle Rose,LA,623,3.499,30.00031,-91.05254,INTERSECTION
68698,GAS N WASH,"I-80, EXIT 145 & SR-84",Mokena,IL,365,3.499,41.55279,-87.86071,POINT
3545,STOCKMENS TRUCK PLAZA,"I-494, EXIT 64A",South Saint Paul,MN,450,3.499,44.87958,-93.02552,INTERSECTION
3585,CHEVRON,"I-80, EXIT 129",Lovelock,NV,966,3.499,40.1729,-118.47909,ADDRESS
64084,RPF OIL #92 PARMA TRAVEL CENTER,"I-94, EXIT 128",Parma,MI,431,3.499,42.26418,-84.62413,INTERSECTION
69499,HANKS TRUCK STOP,US-39 & US-30,Hanna,IN,457,3.499,41.41219,-86.7801,ADDRESS
70918,QUARLES #4417,I-895 EXIT 8B,Curtis Bay,MD,22,3.499,39.24106,-76.59039,INTERSECTION
3475,PILOT TRAVEL CENTERS #56,"I-85, EXIT 63",Kannapolis,NC,46,3.499,35.49448,-80.56669,INTERSECTION
3460,CHROME TRUCK STOP,US-18 & US-169,Algona,IA,433,3.499,,,
3206,PERHAM OASIS,US-10 & SR-78,Perham,MN,250,3.499,46.58032,-95.56991,STREET
72268,SHORT STOP,US-67/283,Santa Anna,TX,575,3.499,31.74218,-99.31814,ADDRESS
67204,KWIK TRIP #337,SR-65,New Richmond,WI,451,3.499,45.11826,-92.53761,STREET
67209,KWIK TRIP #386,SR-64,Merrill,WI,395,3.499,45.18095,-89.69422,STREET
64156,SPEEDWAY #6985,"I-40, EXIT 312 & SR-42",Garner,NC,177,3.499,35.70039,-78.58079,POINT
60324,FUEL MART OF AMERICA,"I-75, EXIT 59",Detroit,MI,325,3.499,42.43913,-83.0949,INTERSECTION
65764,LEESBURG CITGO,US-15,Leesburg,VA,60,3.499,39.20465,-77.53709,STREET
67193,KWIK TRIP #609,SR-16 & SR-43,Rushford,MN,515,3.499,43.79759,-91.75294,INTERSECTION
72326,CIRCLE K #4700101,I-65 Exit 50,Seymour,IN,375,3.499,38.96198,-85.84363,STREET
60400,CAN AM C STORE,SR-16,Plentywood,MT,807,3.499,48.77596,-104.56454,STREET
60442,Circle K #4706716,SR-71 & SR-47,Yorkville,IL,290,3.499,41.61945,-88.44791,INTERSECTION
69598,SPEEDWAY #8133,SR-237,Berea,OH,305,3.499,41.35683,-81.85959,STREET
72335,VALERO,US-30 & SR-598,Galion,OH,411,3.499,40.7342,-82.80235,ADDRESS
72339,VP RACING FUEL,US-231,Panama City,FL,145,3.499,30.16516,-85.66028,STREET
2926,EXIT 77 TRAVEL PLAZA,"I-81, EXIT 77 & SR-39",Harrisburg,PA,70,3.499,40.34138,-76.71095,ADDRESS
2044,One9 #1251,"I-80, EXIT 173",Wamsutter,WY,795,3.499,41.67171,-107.98694,INTERSECTION
2040,Fast Stop Travel Centers #1133,"I-25, EXIT 126 & US-18/20",Douglas,WY,790,3.499,42.65848,-105.17438,ADDRESS
2020,BFS FOODS #72,"I-68, EXIT 23 & SR-26",Bruceton Mills,WV,165,3.499,39.66587,-79.62011,ADDRESS
2021,GO MART FOOD STORE #59,"I-64, EXIT 15 & US-60",Huntington,WV,255,3.499,38.41811,-82.45773,ADDRESS
72559,SUN TRAVEL CENTER,I-55 EXIT 114A,Canton,MS,760,3.499,32.54982,-90.08929,STREET
64083,BIG DADDYS TRUCKSTOP,US-223 & US-23,Ottawa Lake,MI,325,3.499,41.7604,-83.69495,STREET
72376,SUNOCO,US 84 & SR 39,Donalsonville,GA,20,3.499,31.04451,-84.88225,ADDRESS
67234,KWIK TRIP #847,SR-33 & SR-82/SR-80,Wonewoc,WI,395,3.499,43.68113,-90.26609,ADDRESS
67879,Strike,US-287/96/69 & SR-347,Beaumont,TX,610,3.499,30.08045,-94.13529,ADDRESS
67311,HOLIDAY STATIONSTORE #2746409,US-53 & CR-13,Duluth,MN,334,3.499,46.83653,-92.22773,STREET
70907,QUARLES #4404,I-95 EXIT 43A,Elkridge,MD,22,3.499,39.19253,-76.77132,INTERSECTION
70910,QUARLES #4409,I-95 EXIT 50B,Baltimore,MD,22,3.499,39.267,-76.60363,STREET
70912,QUARLES #4411,"I-695 EXIT 1, SR-173",Curtis Bay,MD,22,3.499,39.20494,-76.56445,INTERSECTION
72481,CASEYS #4323,SR-57 & SR-60,Wanamingo,MN,451,3.499,44.30741,-92.79076,ADDRESS
2644,FREDERICKS TRAVEL CENTER,"I-25/US-87, EXIT 235 & SR-52",Erie,CO,800,3.499,40.08757,-105.05067,ADDRESS
72500,GAS N WASH,US 34,Plano,IL,290,3.499,41.6528906,-88.5634197,POINT
2331,PINNERS POINT,SR-135,Portsmouth,VA,130,3.499,42.98957,-70.93234,ADDRESS
70233,RUDS,SR-31 & I-94 EXIT 127,New Salem,ND,390,3.499,46.86014,-101.41769,INTERSECTION
67185,KWIK TRIP #385,SR-19/SR-3,Northfield,MN,451,3.499,44.4584,-93.1617,INTERSECTION
69570,CENEX CONVENIENCE,SR-34 & CR-21,Detroit Lakes,MN,341,3.499,46.82572,-95.83751,INTERSECTION
72413,TROPIC OIL COMPANY,SR-17,Lake Wales,FL,140,3.499,27.9153,-81.59083,STREET
72448,SHELL SERVICE STATION,SR-55,Morrison,TN,285,3.499,35.56176,-85.96269,STREET
60326,SUNRISE CONVENIENCE STORE #29,"I-69, EXIT 184",Memphis,MI,325,3.499,42.97928,-82.77324,INTERSECTION
60333,LAKESHORE BP,US-2,Manistique,MI,287,3.499,45.96878,-86.17016,STREET
60344,DORR TRUCK STOP,"US-131, EXIT 68",Wayland,MI,344,3.499,42.67133,-85.66131,POINT
69576,PILOT #498,US-69/75 & SR-7,Atoka,OK,253,3.499,34.37475,-96.13482,INTERSECTION
2756,PAR MAR FOOD STORE #89,"I-77/SR-2, EXIT 170 & SR-14 E",Mineral Wells,WV,430,3.499,39.1884,-81.52869,ADDRESS
70928,QUARLES #4435,"I-95 EXIT 41, US-1",Jessup,MD,22,3.499,39.14224,-76.81828,POINT
70964,SEALSTON DELI,"I-95, EXIT 130A, SR-3",King George,VA,180,3.499,38.26106,-77.34035,ADDRESS
63977,CAREFREE FOOD MART,"I-64, EXIT 92",Leavenworth,IN,415,3.499,38.23953,-86.36603,INTERSECTION
71522,Y NOT STOP BARBER SPUR,SR-10 & SR-13,Ville Platte,LA,730,3.499,30.68824,-92.27386,ADDRESS
44228,I-69 TRUCKSTOP TRAVEL CENTER,"I-69, EXIT 184 & SR-19",Memphis,MI,342,3.499,42.97928,-82.77324,INTERSECTION
68333,GO MART FOOD STORE #106,US-250/US-219/SR-92/SR-55,Elkins,WV,44,3.499,38.9248,-79.84529,ADDRESS
72936,Circle K #2707549,SR-471 & SR-48,Bushnell,FL,140,3.499,28.66859,-82.12041,ADDRESS
72949,BOURBON TRAVEL PLAZA,US-30,Bourbon,IN,370,3.499,41.31144,-86.10915,STREET
407,FUEL MART #641,"I-80 & I-280, EXIT 71",Perrysburg,OH,550,3.499,41.52355,-83.45721,INTERSECTION
64902,DOWNS TRAVEL MART,"I-74, EXIT 142",Downs,IL,368,3.499,40.39178,-88.88083,INTERSECTION
64913,Circle K #4701331,US-136 & US-67,Macomb,IL,345,3.499,40.45588,-90.61775,INTERSECTION
70417,CASEYS #3434,US-63,Denver,IA,565,3.499,42.66353,-92.34104,STREET
72986,THE PRIDE OF ELGIN,SR-31,Elgin,IL,520,3.499,42.05584,-88.29498,STREET
69145,SPEEDWAY #9561,"I-77, EXIT 132",Ripley,WV,44,3.499,38.76022,-81.69559,INTERSECTION
599,Sapp Bros Travel Center,"I-80, EXIT 59 & SR-17J",Sidney,NE,475,3.50066666,41.11292,-102.95574,INTERSECTION
71169,LOVES TRAVEL STOP #879,"I-69 EXIT,286 & US-24 & SR-9",Huntington,IN,370,3.50066666,40.83161,-85.34997,POINT
66149,QUICK FUEL #5105,"I-75, EXIT W BRANDON BLVD",Tampa,FL,225,3.50066666,27.93765,-82.28591,ADDRESS
65074,CIRCLE K #4707004,"I-95, EXIT 244 & SR-157",Medway,ME,170,3.50233333,45.59612,-68.53482,ADDRESS
66037,TA PRESCOTT TRAVEL CENTER,"I-30, EXIT 44",Prescott,AR,635,3.50233333,33.80873,-93.42565,INTERSECTION
68882,CAPITAL FUELS MYTON,US-40/191,Myton,UT,835,3.50233333,40.17264,-110.13416,STREET
66955,LOVES TRAVEL STOP #349,"I-8, EXIT 3",Yuma,AZ,900,3.50233333,32.68989,-114.58665,INTERSECTION
4008,BALDWIN TRAVEL PLAZA,"I-94, EXIT 19 & US HWY 63",Baldwin,WI,295,3.503,44.86541,-92.37488,ADDRESS
70010,Kwik Star #567,US-65 & SR-3,Hampton,IA,565,3.504,42.74184,-93.20248,INTERSECTION
